无地块,1,118.64982655316666,37.314555654833335,3.8833,18264601909,2024年09月22日,移动,标记
无地块,2,118.64979853983333,37.314551026833335,3.7724,18264601909,2024年09月22日,移动,标记
无地块,3,118.64976766716667,37.314529331,3.6394,18264601909,2024年09月22日,移动,标记
无地块,3,118.64977214766667,37.314505279833334,3.6331,18264601909,2024年09月22日,移动,标记
无地块,4,118.649808534,37.314497249,3.5502,18264601909,2024年09月22日,移动,标记
无地块,6,118.64983774783333,37.3145020505,3.1315,18264601909,2024年09月22日,移动,标记
无地块,7,118.64987908266667,37.31450159316667,3.4352,18264601909,2024年09月22日,移动,标记
无地块,8,118.64990785983333,37.3144947875,3.4962,18264601909,2024年09月22日,移动,标记
无地块,9,118.64993167966666,37.31447088583333,3.4248,18264601909,2024年09月22日,移动,标记
无地块,10,118.64996267883333,37.31445509233333,3.5449,18264601909,2024年09月22日,移动,标记
无地块,11,118.64997363516666,37.31442552666667,3.575,18264601909,2024年09月22日,移动,标记
无地块,12,118.64996970733333,37.3143922555,3.6994,18264601909,2024年09月22日,移动,标记
无地块,13,118.64998070383334,37.314366224666664,3.6933,18264601909,2024年09月22日,移动,标记
无地块,14,118.64999001466667,37.31433864933334,3.6831,18264601909,2024年09月22日,移动,标记
无地块,15,118.64999777516667,37.314311862833335,3.2623,18264601909,2024年09月22日,移动,标记
无地块,16,118.64999371116667,37.3142788165,3.4656,18264601909,2024年09月22日,移动,标记
无地块,17,118.64996864383333,37.31425300033333,3.1298,18264601909,2024年09月22日,移动,标记
无地块,18,118.64994766733334,37.314222298666664,3.0477,18264601909,2024年09月22日,移动,标记
无地块,19,118.64994888666666,37.314182741833335,3.1815,18264601909,2024年09月22日,移动,标记
无地块,20,118.649964877,37.31415523333333,3.1656,18264601909,2024年09月22日,移动,标记
无地块,21,118.6499984055,37.3141349785,3.1262,18264601909,2024年09月22日,移动,标记
无地块,22,118.65004897166666,37.314113534166665,3.0228,18264601909,2024年09月22日,移动,标记
无地块,23,118.65010714683334,37.31408840816667,3.4745,18264601909,2024年09月22日,移动,标记
无地块,24,118.650156072,37.31408726683333,3.5567,18264601909,2024年09月22日,移动,标记
无地块,25,118.65020414566666,37.314097870833336,3.4298,18264601909,2024年09月22日,移动,标记
无地块,26,118.65025065583333,37.314093787833336,3.5552,18264601909,2024年09月22日,移动,标记
无地块,27,118.65025376983333,37.31409652333333,3.425,18264601909,2024年09月22日,移动,标记
无地块,28,118.650312134,37.31409321,3.4308,18264601909,2024年09月22日,移动,标记
无地块,29,118.65034622266667,37.31411371233333,3.2073,18264601909,2024年09月22日,移动,标记
无地块,30,118.65036865066666,37.314138416,3.2009,18264601909,2024年09月22日,移动,标记
无地块,31,118.6503986905,37.31417241766667,3.3687,18264601909,2024年09月22日,移动,标记
无地块,32,118.65041709183333,37.31420290483333,3.4765,18264601909,2024年09月22日,移动,标记
无地块,33,118.65041932083334,37.3142324655,3.4896,18264601909,2024年09月22日,移动,标记
无地块,34,118.65039839466667,37.31426408683333,3.5566,18264601909,2024年09月22日,移动,标记
无地块,35,118.65037658583333,37.314292506166666,3.5327,18264601909,2024年09月22日,移动,标记
无地块,36,118.65038687883333,37.314325996,3.5227,18264601909,2024年09月22日,移动,标记
无地块,37,118.65041270666667,37.31434784266666,3.6849,18264601909,2024年09月22日,移动,标记
无地块,38,118.650398625,37.314368519666665,3.7173,18264601909,2024年09月22日,移动,标记
无地块,39,118.65036891116667,37.314377065833334,3.5049,18264601909,2024年09月22日,移动,标记
无地块,40,118.65032722766666,37.31438756316667,3.5804,18264601909,2024年09月22日,移动,标记
无地块,41,118.65027489266667,37.31439703783333,3.4749,18264601909,2024年09月22日,移动,标记
无地块,42,118.650226841,37.31439692833333,3.4723,18264601909,2024年09月22日,移动,标记
无地块,43,118.65017613216666,37.3144170025,3.4298,18264601909,2024年09月22日,移动,标记
无地块,44,118.6501442685,37.314448882,3.4265,18264601909,2024年09月22日,移动,标记
无地块,45,118.650122898,37.31447795983333,3.5231,18264601909,2024年09月22日,移动,标记
无地块,46,118.65008443233333,37.314496176166664,3.464,18264601909,2024年09月22日,移动,标记
无地块,47,118.65006150783333,37.31452350916667,3.2999,18264601909,2024年09月22日,移动,标记
无地块,48,118.65004185866667,37.314568754,3.318,18264601909,2024年09月22日,移动,标记
无地块,49,118.65003805166667,37.314587919666664,3.3241,18264601909,2024年09月22日,移动,标记
无地块,50,118.65000017416666,37.31460411783333,3.4197,18264601909,2024年09月22日,移动,标记
无地块,51,118.64995621683333,37.31460088083333,3.4144,18264601909,2024年09月22日,移动,标记
无地块,52,118.64992109683334,37.314594717,3.5794,18264601909,2024年09月22日,移动,标记
无地块,53,118.64987160433333,37.31458401133333,3.6216,18264601909,2024年09月22日,移动,标记
无地块,54,118.64982701216667,37.314557512166665,3.5178,18264601909,2024年09月22日,移动,标记
